"","PointYrID","PointID","FIRE_ID","Fire_year","Year","TSB","TreeCov","ShrubCov","SnagBA","lat","long","burnsev","slope","elevation","aspect","visits","prefire","Burned"
"2345","LA33B.E.2015","LA33B.E","unburned",0,2015,0,42,30,-9999,40.47511,-121.150801,0,9,2004,253,2,"mid closed",0
"2346","LA33B.N.2010","LA33B.N","unburned",0,2010,0,22,35,-9999,40.477333,-121.153785,0,27,1993,92,1,"Shrub",0
"2347","LA33B.N.2011","LA33B.N","unburned",0,2011,0,22,35,-9999,40.477333,-121.153785,0,27,1993,92,2,"Shrub",0
"2348","LA33B.N.2012","LA33B.N","unburned",0,2012,0,22,35,-9999,40.477333,-121.153785,0,27,1993,92,1,"Shrub",0
"2349","LA33B.N.2013","LA33B.N","unburned",0,2013,0,22,35,-9999,40.477333,-121.153785,0,27,1993,92,2,"Shrub",0
"2350","LA33B.N.2014","LA33B.N","unburned",0,2014,0,22,35,-9999,40.477333,-121.153785,0,27,1993,92,1,"Shrub",0
"2351","LA33B.N.2015","LA33B.N","unburned",0,2015,0,22,35,-9999,40.477333,-121.153785,0,27,1993,92,2,"Shrub",0
"2352","LA33B.S.2010","LA33B.S","unburned",0,2010,0,44,10,-9999,40.472831,-121.153713,0,6,2010,68,1,"open",0
"2353","LA33B.S.2011","LA33B.S","unburned",0,2011,0,44,10,-9999,40.472831,-121.153713,0,6,2010,68,2,"open",0
"2354","LA33B.S.2012","LA33B.S","unburned",0,2012,0,44,10,-9999,40.472831,-121.153713,0,6,2010,68,1,"open",0
"2355","LA33B.S.2013","LA33B.S","unburned",0,2013,0,44,10,-9999,40.472831,-121.153713,0,6,2010,68,2,"open",0
"2356","LA33B.S.2014","LA33B.S","unburned",0,2014,0,44,10,-9999,40.472831,-121.153713,0,6,2010,68,1,"open",0
"2357","LA33B.S.2015","LA33B.S","unburned",0,2015,0,44,10,-9999,40.472831,-121.153713,0,6,2010,68,2,"open",0
"2358","LA33B.W.2010","LA33B.W","unburned",0,2010,0,24,40,-9999,40.475055,-121.156697,0,16,2047,82,1,"mid closed",0
"2359","LA33B.W.2011","LA33B.W","unburned",0,2011,0,24,40,-9999,40.475055,-121.156697,0,16,2047,82,2,"mid closed",0
"2360","LA33B.W.2012","LA33B.W","unburned",0,2012,0,24,40,-9999,40.475055,-121.156697,0,16,2047,82,1,"mid closed",0
"2361","LA33B.W.2013","LA33B.W","unburned",0,2013,0,24,40,-9999,40.475055,-121.156697,0,16,2047,82,2,"mid closed",0
"2362","LA33B.W.2014","LA33B.W","unburned",0,2014,0,24,40,-9999,40.475055,-121.156697,0,16,2047,82,1,"mid closed",0
"2363","LA33B.W.2015","LA33B.W","unburned",0,2015,0,24,40,-9999,40.475055,-121.156697,0,16,2047,82,2,"mid closed",0
"2364","LA34A.C.2010","LA34A.C","unburned",0,2010,0,47,75,-9999,40.639732,-120.837228,0,3,1625,281,2,"young.forest",0
"2365","LA34A.C.2011","LA34A.C","unburned",0,2011,0,47,75,-9999,40.639732,-120.837228,0,3,1625,281,1,"young.forest",0
"2366","LA34A.C.2012","LA34A.C","unburned",0,2012,0,47,75,-9999,40.639732,-120.837228,0,3,1625,281,2,"young.forest",0
"2367","LA34A.C.2013","LA34A.C","unburned",0,2013,0,47,75,-9999,40.639732,-120.837228,0,3,1625,281,2,"young.forest",0
"2368","LA34A.C.2014","LA34A.C","unburned",0,2014,0,47,75,-9999,40.639732,-120.837228,0,3,1625,281,1,"young.forest",0
"2369","LA34A.C.2015","LA34A.C","unburned",0,2015,0,29,48,-9999,40.639732,-120.837228,0,3,1625,281,2,"young.forest",0
"2370","LA34A.E.2010","LA34A.E","unburned",0,2010,0,22,70,-9999,40.639752,-120.834273,0,3,1622,36,2,"Shrub",0
"2371","LA34A.E.2011","LA34A.E","unburned",0,2011,0,22,70,-9999,40.639752,-120.834273,0,3,1622,36,1,"Shrub",0
"2372","LA34A.E.2012","LA34A.E","unburned",0,2012,0,22,70,-9999,40.639752,-120.834273,0,3,1622,36,2,"Shrub",0
"2373","LA34A.E.2013","LA34A.E","unburned",0,2013,0,14,70,-9999,40.639752,-120.834273,0,3,1622,36,2,"Shrub",0
"2374","LA34A.E.2014","LA34A.E","unburned",0,2014,0,7,35,-9999,40.639752,-120.834273,0,3,1622,36,1,"Shrub",0
"2375","LA34A.E.2015","LA34A.E","unburned",0,2015,0,6,35,-9999,40.639752,-120.834273,0,3,1622,36,2,"Shrub",0
"2376","LA34A.N.2010","LA34A.N","unburned",0,2010,0,49,65,-9999,40.641984,-120.837254,0,1,1622,124,2,"young.forest",0
"2377","LA34A.N.2011","LA34A.N","unburned",0,2011,0,49,65,-9999,40.641984,-120.837254,0,1,1622,124,1,"young.forest",0
"2378","LA34A.N.2012","LA34A.N","unburned",0,2012,0,49,65,-9999,40.641984,-120.837254,0,1,1622,124,2,"young.forest",0
"2379","LA34A.N.2013","LA34A.N","unburned",0,2013,0,49,65,-9999,40.641984,-120.837254,0,1,1622,124,2,"young.forest",0
"2380","LA34A.N.2014","LA34A.N","unburned",0,2014,0,49,65,-9999,40.641984,-120.837254,0,1,1622,124,1,"young.forest",0
"2381","LA34A.N.2015","LA34A.N","unburned",0,2015,0,27,38,-9999,40.641984,-120.837254,0,1,1622,124,2,"young.forest",0
"2382","LA34A.S.2010","LA34A.S","unburned",0,2010,0,50,65,-9999,40.637481,-120.837202,0,2,1625,122,2,"young.forest",0
"2383","LA34A.S.2011","LA34A.S","unburned",0,2011,0,50,65,-9999,40.637481,-120.837202,0,2,1625,122,1,"young.forest",0
"2384","LA34A.S.2012","LA34A.S","unburned",0,2012,0,50,65,-9999,40.637481,-120.837202,0,2,1625,122,2,"young.forest",0
"2385","LA34A.S.2013","LA34A.S","unburned",0,2013,0,50,65,-9999,40.637481,-120.837202,0,2,1625,122,2,"young.forest",0
"2386","LA34A.S.2014","LA34A.S","unburned",0,2014,0,50,65,-9999,40.637481,-120.837202,0,2,1625,122,1,"young.forest",0
"2387","LA34A.S.2015","LA34A.S","unburned",0,2015,0,29,45,-9999,40.637481,-120.837202,0,2,1625,122,2,"young.forest",0
"2388","LA34A.W.2010","LA34A.W","unburned",0,2010,0,56,50,-9999,40.639712,-120.840183,0,27,1667,95,2,"young.forest",0
"2389","LA34A.W.2011","LA34A.W","unburned",0,2011,0,56,50,-9999,40.639712,-120.840183,0,27,1667,95,1,"young.forest",0
"2390","LA34A.W.2012","LA34A.W","unburned",0,2012,0,56,50,-9999,40.639712,-120.840183,0,27,1667,95,2,"young.forest",0
"2391","LA34A.W.2013","LA34A.W","unburned",0,2013,0,56,50,-9999,40.639712,-120.840183,0,27,1667,95,2,"young.forest",0
"2392","LA34A.W.2014","LA34A.W","unburned",0,2014,0,56,50,-9999,40.639712,-120.840183,0,27,1667,95,1,"young.forest",0
"2393","LA34A.W.2015","LA34A.W","unburned",0,2015,0,41,33,-9999,40.639712,-120.840183,0,27,1667,95,2,"young.forest",0
"2394","LA34B.C.2010","LA34B.C","unburned",0,2010,0,28,35,-9999,40.648738,-120.837332,0,12,1621,134,2,"young.forest",0
"2395","LA34B.C.2011","LA34B.C","unburned",0,2011,0,28,35,-9999,40.648738,-120.837332,0,12,1621,134,1,"young.forest",0
"2396","LA34B.C.2012","LA34B.C","unburned",0,2012,0,28,35,-9999,40.648738,-120.837332,0,12,1621,134,2,"young.forest",0
"2397","LA34B.C.2013","LA34B.C","unburned",0,2013,0,28,35,-9999,40.648738,-120.837332,0,12,1621,134,2,"young.forest",0
"2398","LA34B.C.2014","LA34B.C","unburned",0,2014,0,28,35,-9999,40.648738,-120.837332,0,12,1621,134,1,"young.forest",0
"2399","LA34B.C.2015","LA34B.C","unburned",0,2015,0,24,25,-9999,40.648738,-120.837332,0,12,1621,134,2,"young.forest",0
"2400","LA34B.E.2010","LA34B.E","unburned",0,2010,0,10,70,-9999,40.648758,-120.834377,0,2,1615,150,2,"young.forest",0
"2401","LA34B.E.2011","LA34B.E","unburned",0,2011,0,10,70,-9999,40.648758,-120.834377,0,2,1615,150,1,"young.forest",0
"2402","LA34B.E.2012","LA34B.E","unburned",0,2012,0,10,70,-9999,40.648758,-120.834377,0,2,1615,150,2,"young.forest",0
"2403","LA34B.E.2013","LA34B.E","unburned",0,2013,0,10,70,-9999,40.648758,-120.834377,0,2,1615,150,2,"young.forest",0
"2404","LA34B.E.2014","LA34B.E","unburned",0,2014,0,10,70,-9999,40.648758,-120.834377,0,2,1615,150,1,"young.forest",0
"2405","LA34B.E.2015","LA34B.E","unburned",0,2015,0,8,60,-9999,40.648758,-120.834377,0,2,1615,150,2,"young.forest",0
"2406","LA34B.N.2010","LA34B.N","unburned",0,2010,0,24,20,-9999,40.65099,-120.837358,0,17,1626,82,2,"young.forest",0
"2407","LA34B.N.2011","LA34B.N","unburned",0,2011,0,24,20,-9999,40.65099,-120.837358,0,17,1626,82,1,"young.forest",0
"2408","LA34B.N.2012","LA34B.N","unburned",0,2012,0,24,20,-9999,40.65099,-120.837358,0,17,1626,82,2,"young.forest",0
"2409","LA34B.N.2013","LA34B.N","unburned",0,2013,0,24,20,-9999,40.65099,-120.837358,0,17,1626,82,2,"young.forest",0
"2410","LA34B.N.2014","LA34B.N","unburned",0,2014,0,24,20,-9999,40.65099,-120.837358,0,17,1626,82,1,"young.forest",0
"2411","LA34B.N.2015","LA34B.N","unburned",0,2015,0,17,13,-9999,40.65099,-120.837358,0,17,1626,82,2,"young.forest",0
"2412","LA34B.S.2010","LA34B.S","unburned",0,2010,0,33,15,-9999,40.646487,-120.837306,0,2,1621,233,2,"young.forest",0
"2413","LA34B.S.2011","LA34B.S","unburned",0,2011,0,33,15,-9999,40.646487,-120.837306,0,2,1621,233,1,"young.forest",0
"2414","LA34B.S.2012","LA34B.S","unburned",0,2012,0,33,15,-9999,40.646487,-120.837306,0,2,1621,233,2,"young.forest",0
"2415","LA34B.S.2013","LA34B.S","unburned",0,2013,0,33,15,-9999,40.646487,-120.837306,0,2,1621,233,2,"young.forest",0
"2416","LA34B.S.2014","LA34B.S","unburned",0,2014,0,33,15,-9999,40.646487,-120.837306,0,2,1621,233,1,"young.forest",0
"2417","LA34B.S.2015","LA34B.S","unburned",0,2015,0,24,10,-9999,40.646487,-120.837306,0,2,1621,233,2,"young.forest",0
"2418","LA34B.W.2010","LA34B.W","unburned",0,2010,0,33,40,-9999,40.648719,-120.840287,0,27,1675,89,2,"young.forest",0
"2419","LA34B.W.2011","LA34B.W","unburned",0,2011,0,33,40,-9999,40.648719,-120.840287,0,27,1675,89,1,"young.forest",0
"2420","LA34B.W.2012","LA34B.W","unburned",0,2012,0,33,40,-9999,40.648719,-120.840287,0,27,1675,89,2,"young.forest",0
"2421","LA34B.W.2013","LA34B.W","unburned",0,2013,0,33,40,-9999,40.648719,-120.840287,0,27,1675,89,2,"young.forest",0
"2422","LA34B.W.2014","LA34B.W","unburned",0,2014,0,33,40,-9999,40.648719,-120.840287,0,27,1675,89,1,"young.forest",0
"2423","LA34B.W.2015","LA34B.W","unburned",0,2015,0,29,25,-9999,40.648719,-120.840287,0,27,1675,89,2,"young.forest",0
"2424","LA35A.C.2010","LA35A.C","unburned",0,2010,0,17,35,-9999,40.573223,-121.249794,0,8,2003,200,1,"open",0
"2425","LA35A.C.2011","LA35A.C","unburned",0,2011,0,17,35,-9999,40.573223,-121.249794,0,8,2003,200,2,"open",0
"2426","LA35A.C.2012","LA35A.C","unburned",0,2012,0,17,35,-9999,40.573223,-121.249794,0,8,2003,200,2,"open",0
"2427","LA35A.C.2013","LA35A.C","unburned",0,2013,0,17,35,-9999,40.573223,-121.249794,0,8,2003,200,2,"open",0
"2428","LA35A.C.2014","LA35A.C","unburned",0,2014,0,17,35,-9999,40.573223,-121.249794,0,8,2003,200,2,"open",0
"2429","LA35A.C.2015","LA35A.C","unburned",0,2015,0,17,35,-9999,40.573223,-121.249794,0,8,2003,200,1,"open",0
"2430","LA35A.E.2010","LA35A.E","unburned",0,2010,0,16,35,-9999,40.573252,-121.246842,0,2,2011,217,2,"open",0
"2431","LA35A.E.2011","LA35A.E","unburned",0,2011,0,16,35,-9999,40.573252,-121.246842,0,2,2011,217,2,"open",0
"2432","LA35A.E.2012","LA35A.E","unburned",0,2012,0,16,35,-9999,40.573252,-121.246842,0,2,2011,217,2,"open",0
"2433","LA35A.E.2013","LA35A.E","unburned",0,2013,0,16,35,-9999,40.573252,-121.246842,0,2,2011,217,2,"open",0
"2434","LA35A.E.2014","LA35A.E","unburned",0,2014,0,16,35,-9999,40.573252,-121.246842,0,2,2011,217,2,"open",0
"2435","LA35A.E.2015","LA35A.E","unburned",0,2015,0,16,35,-9999,40.573252,-121.246842,0,2,2011,217,1,"open",0
"2436","LA35A.N.2010","LA35A.N","unburned",0,2010,0,31,10,-9999,40.575474,-121.249833,0,13,1997,336,2,"mid closed",0
"2437","LA35A.N.2011","LA35A.N","unburned",0,2011,0,31,10,-9999,40.575474,-121.249833,0,13,1997,336,2,"mid closed",0
"2438","LA35A.N.2012","LA35A.N","unburned",0,2012,0,31,10,-9999,40.575474,-121.249833,0,13,1997,336,2,"mid closed",0
"2439","LA35A.N.2013","LA35A.N","unburned",0,2013,0,31,10,-9999,40.575474,-121.249833,0,13,1997,336,2,"mid closed",0
"2440","LA35A.N.2014","LA35A.N","unburned",0,2014,0,31,10,-9999,40.575474,-121.249833,0,13,1997,336,2,"mid closed",0
"2441","LA35A.N.2015","LA35A.N","unburned",0,2015,0,31,10,-9999,40.575474,-121.249833,0,13,1997,336,1,"mid closed",0
"2442","LA35A.S.2010","LA35A.S","unburned",0,2010,0,33,40,-9999,40.570971,-121.249755,0,14,2013,281,2,"mid closed",0
"2443","LA35A.S.2011","LA35A.S","unburned",0,2011,0,33,40,-9999,40.570971,-121.249755,0,14,2013,281,2,"mid closed",0
"2444","LA35A.S.2012","LA35A.S","unburned",0,2012,0,33,40,-9999,40.570971,-121.249755,0,14,2013,281,2,"mid closed",0
"2445","LA35A.S.2013","LA35A.S","unburned",0,2013,0,33,40,-9999,40.570971,-121.249755,0,14,2013,281,2,"mid closed",0
"2446","LA35A.S.2014","LA35A.S","unburned",0,2014,0,33,40,-9999,40.570971,-121.249755,0,14,2013,281,2,"mid closed",0
"2447","LA35A.S.2015","LA35A.S","unburned",0,2015,0,33,40,-9999,40.570971,-121.249755,0,14,2013,281,1,"mid closed",0
"2448","LA35A.W.2010","LA35A.W","unburned",0,2010,0,28,30,-9999,40.573193,-121.252746,0,10,2001,309,2,"mid closed",0
"2449","LA35A.W.2011","LA35A.W","unburned",0,2011,0,28,30,-9999,40.573193,-121.252746,0,10,2001,309,2,"mid closed",0
"2450","LA35A.W.2012","LA35A.W","unburned",0,2012,0,28,30,-9999,40.573193,-121.252746,0,10,2001,309,2,"mid closed",0
"2451","LA35A.W.2013","LA35A.W","unburned",0,2013,0,28,30,-9999,40.573193,-121.252746,0,10,2001,309,2,"mid closed",0
"2452","LA35A.W.2014","LA35A.W","unburned",0,2014,0,28,30,-9999,40.573193,-121.252746,0,10,2001,309,2,"mid closed",0
"2453","LA35A.W.2015","LA35A.W","unburned",0,2015,0,28,30,-9999,40.573193,-121.252746,0,10,2001,309,1,"mid closed",0
"2454","LA35B.C.2010","LA35B.C","unburned",0,2010,0,32,35,-9999,40.573103,-121.261602,0,6,1984,135,1,"mid closed",0
"2455","LA35B.C.2011","LA35B.C","unburned",0,2011,0,32,35,-9999,40.573103,-121.261602,0,6,1984,135,2,"mid closed",0
"2456","LA35B.C.2012","LA35B.C","unburned",0,2012,0,32,35,-9999,40.573103,-121.261602,0,6,1984,135,2,"mid closed",0
"2457","LA35B.C.2013","LA35B.C","unburned",0,2013,0,32,35,-9999,40.573103,-121.261602,0,6,1984,135,2,"mid closed",0
"2458","LA35B.C.2014","LA35B.C","unburned",0,2014,0,32,35,-9999,40.573103,-121.261602,0,6,1984,135,2,"mid closed",0
"2459","LA35B.C.2015","LA35B.C","unburned",0,2015,0,32,35,-9999,40.573103,-121.261602,0,6,1984,135,1,"mid closed",0
"2460","LA35B.E.2010","LA35B.E","unburned",0,2010,0,29,20,-9999,40.573133,-121.25865,0,3,1980,76,2,"open",0
"2461","LA35B.E.2011","LA35B.E","unburned",0,2011,0,29,20,-9999,40.573133,-121.25865,0,3,1980,76,2,"open",0
"2462","LA35B.E.2012","LA35B.E","unburned",0,2012,0,29,20,-9999,40.573133,-121.25865,0,3,1980,76,2,"open",0
"2463","LA35B.E.2013","LA35B.E","unburned",0,2013,0,29,20,-9999,40.573133,-121.25865,0,3,1980,76,2,"open",0
"2464","LA35B.E.2014","LA35B.E","unburned",0,2014,0,29,20,-9999,40.573133,-121.25865,0,3,1980,76,2,"open",0
"2465","LA35B.E.2015","LA35B.E","unburned",0,2015,0,29,20,-9999,40.573133,-121.25865,0,3,1980,76,1,"open",0
"2466","LA35B.N.2010","LA35B.N","unburned",0,2010,0,9,15,-9999,40.575355,-121.261641,0,8,1960,170,2,"open",0
"2467","LA35B.N.2011","LA35B.N","unburned",0,2011,0,9,15,-9999,40.575355,-121.261641,0,8,1960,170,2,"open",0
"2468","LA35B.N.2012","LA35B.N","unburned",0,2012,0,9,15,-9999,40.575355,-121.261641,0,8,1960,170,2,"open",0
"2469","LA35B.N.2013","LA35B.N","unburned",0,2013,0,9,15,-9999,40.575355,-121.261641,0,8,1960,170,2,"open",0
"2470","LA35B.N.2014","LA35B.N","unburned",0,2014,0,9,15,-9999,40.575355,-121.261641,0,8,1960,170,2,"open",0
"2471","LA35B.N.2015","LA35B.N","unburned",0,2015,0,9,15,-9999,40.575355,-121.261641,0,8,1960,170,1,"open",0
"2472","LA35B.S.2010","LA35B.S","unburned",0,2010,0,50,40,-9999,40.570852,-121.261563,0,7,1986,19,2,"open",0
"2473","LA35B.S.2011","LA35B.S","unburned",0,2011,0,50,40,-9999,40.570852,-121.261563,0,7,1986,19,2,"open",0
"2474","LA35B.S.2012","LA35B.S","unburned",0,2012,0,50,40,-9999,40.570852,-121.261563,0,7,1986,19,2,"open",0
"2475","LA35B.S.2013","LA35B.S","unburned",0,2013,0,50,40,-9999,40.570852,-121.261563,0,7,1986,19,2,"open",0
"2476","LA35B.S.2014","LA35B.S","unburned",0,2014,0,50,40,-9999,40.570852,-121.261563,0,7,1986,19,2,"open",0
"2477","LA35B.S.2015","LA35B.S","unburned",0,2015,0,50,40,-9999,40.570852,-121.261563,0,7,1986,19,1,"open",0
"2478","LA35B.W.2010","LA35B.W","unburned",0,2010,0,25,40,-9999,40.573073,-121.264554,0,16,1975,302,2,"open",0
"2479","LA35B.W.2011","LA35B.W","unburned",0,2011,0,25,40,-9999,40.573073,-121.264554,0,16,1975,302,2,"open",0
"2480","LA35B.W.2012","LA35B.W","unburned",0,2012,0,25,40,-9999,40.573073,-121.264554,0,16,1975,302,2,"open",0
"2481","LA35B.W.2013","LA35B.W","unburned",0,2013,0,25,40,-9999,40.573073,-121.264554,0,16,1975,302,2,"open",0
"2482","LA35B.W.2014","LA35B.W","unburned",0,2014,0,25,40,-9999,40.573073,-121.264554,0,16,1975,302,2,"open",0
"2483","LA35B.W.2015","LA35B.W","unburned",0,2015,0,25,40,-9999,40.573073,-121.264554,0,16,1975,302,1,"open",0
"2484","LA36A.C.2010","LA36A.C","unburned",0,2010,0,58,55,-9999,40.402487,-121.211503,0,9,1898,142,1,"open",0
"2485","LA36A.C.2011","LA36A.C","unburned",0,2011,0,58,55,-9999,40.402487,-121.211503,0,9,1898,142,2,"open",0
"2486","LA36A.C.2012","LA36A.C","unburned",0,2012,0,58,55,-9999,40.402487,-121.211503,0,9,1898,142,1,"open",0
"2487","LA36A.C.2013","LA36A.C","unburned",0,2013,0,58,55,-9999,40.402487,-121.211503,0,9,1898,142,2,"open",0
"2488","LA36A.C.2014","LA36A.C","unburned",0,2014,0,58,55,-9999,40.402487,-121.211503,0,9,1898,142,2,"open",0
"2489","LA36A.C.2015","LA36A.C","unburned",0,2015,0,58,55,-9999,40.402487,-121.211503,0,9,1898,142,1,"open",0
"2490","LA36A.E.2010","LA36A.E","unburned",0,2010,0,45,20,-9999,40.402515,-121.208558,0,22,1924,227,1,"open",0
"2491","LA36A.E.2011","LA36A.E","unburned",0,2011,0,45,20,-9999,40.402515,-121.208558,0,22,1924,227,2,"open",0
"2492","LA36A.E.2012","LA36A.E","unburned",0,2012,0,45,20,-9999,40.402515,-121.208558,0,22,1924,227,1,"open",0
"2493","LA36A.E.2013","LA36A.E","unburned",0,2013,0,45,20,-9999,40.402515,-121.208558,0,22,1924,227,2,"open",0
"2494","LA36A.E.2014","LA36A.E","unburned",0,2014,0,45,20,-9999,40.402515,-121.208558,0,22,1924,227,2,"open",0
"2495","LA36A.E.2015","LA36A.E","unburned",0,2015,0,45,20,-9999,40.402515,-121.208558,0,22,1924,227,1,"open",0
"2496","LA36A.N.2010","LA36A.N","unburned",0,2010,0,44,30,-9999,40.404738,-121.211541,0,13,1923,256,1,"mid closed",0
"2497","LA36A.N.2011","LA36A.N","unburned",0,2011,0,44,30,-9999,40.404738,-121.211541,0,13,1923,256,2,"mid closed",0
"2498","LA36A.N.2012","LA36A.N","unburned",0,2012,0,44,30,-9999,40.404738,-121.211541,0,13,1923,256,1,"mid closed",0
"2499","LA36A.N.2013","LA36A.N","unburned",0,2013,0,44,30,-9999,40.404738,-121.211541,0,13,1923,256,2,"mid closed",0
"2500","LA36A.N.2014","LA36A.N","unburned",0,2014,0,44,30,-9999,40.404738,-121.211541,0,13,1923,256,2,"mid closed",0
"2501","LA36A.N.2015","LA36A.N","unburned",0,2015,0,44,30,-9999,40.404738,-121.211541,0,13,1923,256,1,"mid closed",0
"2502","LA36A.S.2010","LA36A.S","unburned",0,2010,0,80,15,-9999,40.400236,-121.211466,0,17,1912,63,1,"open",0
"2503","LA36A.S.2011","LA36A.S","unburned",0,2011,0,80,15,-9999,40.400236,-121.211466,0,17,1912,63,2,"open",0
"2504","LA36A.S.2012","LA36A.S","unburned",0,2012,0,80,15,-9999,40.400236,-121.211466,0,17,1912,63,1,"open",0
"2505","LA36A.S.2013","LA36A.S","unburned",0,2013,0,80,15,-9999,40.400236,-121.211466,0,17,1912,63,2,"open",0
"2506","LA36A.S.2014","LA36A.S","unburned",0,2014,0,80,15,-9999,40.400236,-121.211466,0,17,1912,63,2,"open",0
"2507","LA36A.S.2015","LA36A.S","unburned",0,2015,0,80,15,-9999,40.400236,-121.211466,0,17,1912,63,1,"open",0
"2508","LA36A.W.2010","LA36A.W","unburned",0,2010,0,45,25,-9999,40.402458,-121.214448,0,14,1931,81,1,"open",0
"2509","LA36A.W.2011","LA36A.W","unburned",0,2011,0,45,25,-9999,40.402458,-121.214448,0,14,1931,81,2,"open",0
"2510","LA36A.W.2012","LA36A.W","unburned",0,2012,0,45,25,-9999,40.402458,-121.214448,0,14,1931,81,1,"open",0
"2511","LA36A.W.2013","LA36A.W","unburned",0,2013,0,45,25,-9999,40.402458,-121.214448,0,14,1931,81,2,"open",0
"2512","LA36A.W.2014","LA36A.W","unburned",0,2014,0,45,25,-9999,40.402458,-121.214448,0,14,1931,81,2,"open",0
"2513","LA36A.W.2015","LA36A.W","unburned",0,2015,0,45,25,-9999,40.402458,-121.214448,0,14,1931,81,1,"open",0
"2514","LA36B.C.2010","LA36B.C","unburned",0,2010,0,60,2,-9999,40.402371,-121.223283,0,19,2002,74,1,"young.forest",0
"2515","LA36B.C.2011","LA36B.C","unburned",0,2011,0,60,2,-9999,40.402371,-121.223283,0,19,2002,74,2,"young.forest",0
"2516","LA36B.C.2012","LA36B.C","unburned",0,2012,0,60,2,-9999,40.402371,-121.223283,0,19,2002,74,1,"young.forest",0
"2517","LA36B.C.2013","LA36B.C","unburned",0,2013,0,60,2,-9999,40.402371,-121.223283,0,19,2002,74,2,"young.forest",0
"2518","LA36B.C.2014","LA36B.C","unburned",0,2014,0,60,2,-9999,40.402371,-121.223283,0,19,2002,74,2,"young.forest",0
"2519","LA36B.C.2015","LA36B.C","unburned",0,2015,0,60,2,-9999,40.402371,-121.223283,0,19,2002,74,1,"young.forest",0
"2520","LA36B.E.2010","LA36B.E","unburned",0,2010,0,26,35,-9999,40.4024,-121.220338,0,15,1952,27,1,"mid closed",0
"2521","LA36B.E.2011","LA36B.E","unburned",0,2011,0,26,35,-9999,40.4024,-121.220338,0,15,1952,27,2,"mid closed",0
"2522","LA36B.E.2012","LA36B.E","unburned",0,2012,0,26,35,-9999,40.4024,-121.220338,0,15,1952,27,1,"mid closed",0
"2523","LA36B.E.2013","LA36B.E","unburned",0,2013,0,26,35,-9999,40.4024,-121.220338,0,15,1952,27,2,"mid closed",0
"2524","LA36B.E.2014","LA36B.E","unburned",0,2014,0,26,35,-9999,40.4024,-121.220338,0,15,1952,27,2,"mid closed",0
"2525","LA36B.E.2015","LA36B.E","unburned",0,2015,0,26,35,-9999,40.4024,-121.220338,0,15,1952,27,1,"mid closed",0
"2526","LA36B.N.2010","LA36B.N","unburned",0,2010,0,61,5,-9999,40.404622,-121.223321,0,31,1984,94,1,"open",0
"2527","LA36B.N.2011","LA36B.N","unburned",0,2011,0,61,5,-9999,40.404622,-121.223321,0,31,1984,94,2,"open",0
"2528","LA36B.N.2012","LA36B.N","unburned",0,2012,0,61,5,-9999,40.404622,-121.223321,0,31,1984,94,1,"open",0
"2529","LA36B.N.2013","LA36B.N","unburned",0,2013,0,61,5,-9999,40.404622,-121.223321,0,31,1984,94,2,"open",0
"2530","LA36B.N.2014","LA36B.N","unburned",0,2014,0,61,5,-9999,40.404622,-121.223321,0,31,1984,94,2,"open",0
"2531","LA36B.N.2015","LA36B.N","unburned",0,2015,0,61,5,-9999,40.404622,-121.223321,0,31,1984,94,1,"open",0
"2532","LA36B.S.2010","LA36B.S","unburned",0,2010,0,46,25,-9999,40.40012,-121.223245,0,24,1985,226,1,"mid closed",0
"2533","LA36B.S.2011","LA36B.S","unburned",0,2011,0,46,25,-9999,40.40012,-121.223245,0,24,1985,226,2,"mid closed",0
"2534","LA36B.S.2012","LA36B.S","unburned",0,2012,0,46,25,-9999,40.40012,-121.223245,0,24,1985,226,1,"mid closed",0
"2535","LA36B.S.2013","LA36B.S","unburned",0,2013,0,46,25,-9999,40.40012,-121.223245,0,24,1985,226,2,"mid closed",0
"2536","LA36B.S.2014","LA36B.S","unburned",0,2014,0,46,25,-9999,40.40012,-121.223245,0,24,1985,226,2,"mid closed",0
"2537","LA36B.S.2015","LA36B.S","unburned",0,2015,0,46,25,-9999,40.40012,-121.223245,0,24,1985,226,1,"mid closed",0
"2538","LA36B.W.2010","LA36B.W","unburned",0,2010,0,58,10,-9999,40.402342,-121.226228,0,14,2001,215,1,"open",0
"2539","LA36B.W.2011","LA36B.W","unburned",0,2011,0,58,10,-9999,40.402342,-121.226228,0,14,2001,215,2,"open",0
